game_season,game_match,game_league_match,game_date,game_kickoff,game_kickoff_type,game_opponents,game_venue,game_venue_type,game_competition,game_level,game_attendance,game_away_attendance,game_home_attendance,game_outcome,game_goals_for,game_goals_against,game_manager,game_division_position,game_pyramid_position,game_cumulative_points,game_p1,game_p1mins,game_p2,game_p2mins,game_p3,game_p3mins,game_p4,game_p4mins,game_p5,game_p5mins,game_p6,game_p6mins,game_p7,game_p7mins,game_p8,game_p8mins,game_p9,game_p9mins,game_p10,game_p10mins,game_p11,game_p11mins,game_s1,game_s1mins,game_s2,game_s2mins,game_s3,game_s3mins,game_s4,game_s4mins,game_s5,game_s5mins,game_s6,game_s6mins,game_s7,game_s7mins,game_s8,game_s8mins,game_s9,game_s9mins,game_goal1,game_goal2,game_goal3,game_goal4,game_goal5,game_goal6,game_goal7,game_goal8,game_yellow1,game_yellow2,game_yellow3,game_yellow4,game_yellow5,game_yellow6,game_red1,game_red2
20172018,22,NA,20171107,1945,1,Newport County AFC,Rodney Parade,1,FLT,1,540,39,501,3,2,1,Gary Johnson,NA,NA,NA,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1608_Daniel_O'Shaughnessy,90,1603_Will_Boyle,90,1705_Jerell_Sellars,90,1707_Brian_Graham,45,1712_Freddie_Hinds,67,1714_Taylor_Moore,90,1525_Jon_Flatt,0,1504_Kyle_Storer,23,1702_Nigel_Atangana,0,1530_Matt_Bower,0,1706_Mohamed_Eisa,45,1715_Alex_Davey,0,1722_George_Lloyd,0,NA,NA,NA,NA,1707_Brian_Graham,1507_Harry_Pell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20172018,23,17,20171111,1500,0,Luton Town,Whaddon Road,0,EFL,4,3900,1009,2891,1,2,2,Gary Johnson,16,84,22,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1515_Jordan_Cranston,34,1504_Kyle_Storer,90,1507_Harry_Pell,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1705_Jerell_Sellars,90,1706_Mohamed_Eisa,79,1707_Brian_Graham,74,1714_Taylor_Moore,90,1525_Jon_Flatt,0,1509_Danny_Wright,16,1608_Daniel_O'Shaughnessy,56,1530_Matt_Bower,0,1712_Freddie_Hinds,11,1715_Alex_Davey,0,NA,NA,NA,NA,NA,NA,1701_Jamie_Grimes,1603_Will_Boyle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20172018,24,18,20171118,1500,0,Notts County,Meadow Lane,1,EFL,4,5809,232,5577,0,1,3,Gary Johnson,16,84,22,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1504_Kyle_Storer,67,1507_Harry_Pell,90,1509_Danny_Wright,90,1612_Carl_Winchester,90,1608_Daniel_O'Shaughnessy,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,67,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1517_Rhys_Lovett,0,1702_Nigel_Atangana,23,1705_Jerell_Sellars,23,1530_Matt_Bower,0,1715_Alex_Davey,0,1722_George_Lloyd,0,NA,NA,NA,NA,NA,NA,1612_Carl_Winchester,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20172018,25,19,20171121,1945,1,Cambridge United,Whaddon Road,0,EFL,4,2266,152,2114,1,0,0,Gary Johnson,16,84,23,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1504_Kyle_Storer,82,1507_Harry_Pell,90,1509_Danny_Wright,90,1612_Carl_Winchester,43,1608_Daniel_O'Shaughnessy,90,1603_Will_Boyle,90,1705_Jerell_Sellars,90,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1517_Rhys_Lovett,0,1702_Nigel_Atangana,8,1530_Matt_Bower,0,1706_Mohamed_Eisa,0,1712_Freddie_Hinds,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20172018,26,20,20171125,1500,0,Forest Green Rovers,The New Lawn,1,EFL,4,3641,985,2656,1,1,1,Gary Johnson,16,84,24,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1509_Danny_Wright,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1705_Jerell_Sellars,90,1706_Mohamed_Eisa,73,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1517_Rhys_Lovett,0,1504_Kyle_Storer,17,1702_Nigel_Atangana,0,1608_Daniel_O'Shaughnessy,0,1530_Matt_Bower,0,1712_Freddie_Hinds,0,1722_George_Lloyd,0,NA,NA,NA,NA,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,NA,NA,1507_Harry_Pell,1504_Kyle_Storer,1703_Kevin_Dawson,1710_Joe_Morrell,NA,NA,NA,NA
20172018,27,21,20171209,1500,0,Crewe Alexandra,Whaddon Road,0,EFL,4,2795,142,2653,3,1,0,Gary Johnson,15,83,27,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1509_Danny_Wright,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1705_Jerell_Sellars,86,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1714_Taylor_Moore,89,1525_Jon_Flatt,0,1702_Nigel_Atangana,4,1608_Daniel_O'Shaughnessy,1,1530_Matt_Bower,0,1712_Freddie_Hinds,0,1722_George_Lloyd,0,NA,NA,NA,NA,NA,NA,1701_Jamie_Grimes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20172018,28,22,20171216,1500,0,Coventry City,Richo Arena,1,EFL,4,6457,537,5920,0,1,2,Gary Johnson,15,83,27,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1504_Kyle_Storer,90,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1509_Danny_Wright,75,1612_Carl_Winchester,90,1608_Daniel_O'Shaughnessy,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1517_Rhys_Lovett,0,1702_Nigel_Atangana,15,1529_Adam_Page,0,1530_Matt_Bower,0,1717_Will_Dawes,0,NA,NA,NA,NA,NA,NA,NA,NA,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,NA,NA,1507_Harry_Pell,1608_Daniel_O'Shaughnessy,1504_Kyle_Storer,NA,NA,NA,NA,NA
20172018,29,23,20171223,1500,0,Barnet,The Hive,1,EFL,4,1487,198,1289,3,2,0,Gary Johnson,14,82,30,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,90,1507_Harry_Pell,82,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1712_Freddie_Hinds,86,1714_Taylor_Moore,90,1517_Rhys_Lovett,0,1504_Kyle_Storer,8,1509_Danny_Wright,4,1529_Adam_Page,0,1530_Matt_Bower,0,1707_Brian_Graham,0,1717_Will_Dawes,0,NA,NA,NA,NA,1703_Kevin_Dawson,1612_Carl_Winchester,NA,NA,NA,NA,NA,NA,1507_Harry_Pell,1714_Taylor_Moore,NA,NA,NA,NA,NA,NA
20172018,30,24,20171226,1500,0,Yeovil Town,Whaddon Road,0,EFL,4,3484,345,3139,0,0,2,Gary Johnson,15,83,30,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,70,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1705_Jerell_Sellars,76,1706_Mohamed_Eisa,70,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1517_Rhys_Lovett,0,1504_Kyle_Storer,0,1509_Danny_Wright,14,1523_Dan_Holman,0,1530_Matt_Bower,0,1707_Brian_Graham,20,1712_Freddie_Hinds,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603_Will_Boyle,1612_Carl_Winchester,NA,NA,NA,NA,NA,NA
20172018,31,25,20171230,1500,0,Newport County AFC,Whaddon Road,0,EFL,4,3637,916,2721,1,1,1,Gary Johnson,15,83,31,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1705_Jerell_Sellars,90,1706_Mohamed_Eisa,90,1707_Brian_Graham,65,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1517_Rhys_Lovett,0,1504_Kyle_Storer,0,1509_Danny_Wright,25,1523_Dan_Holman,0,1530_Matt_Bower,0,1712_Freddie_Hinds,0,1722_George_Lloyd,0,NA,NA,NA,NA,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,NA,NA,1707_Brian_Graham,1702_Nigel_Atangana,1714_Taylor_Moore,NA,NA,NA,NA,NA
20172018,32,26,20180101,1500,0,Stevenage,Broadhall Way,1,EFL,4,1989,197,1792,0,1,4,Gary Johnson,17,85,31,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1504_Kyle_Storer,78,1702_Nigel_Atangana,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,79,1706_Mohamed_Eisa,90,1707_Brian_Graham,45,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1517_Rhys_Lovett,0,1509_Danny_Wright,45,1530_Matt_Bower,11,1712_Freddie_Hinds,0,1722_George_Lloyd,12,NA,NA,NA,NA,NA,NA,NA,NA,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20172018,33,27,20180106,1500,0,Colchester United,Colchester Community Stadium,1,EFL,4,2886,102,2784,3,4,1,Gary Johnson,14,82,34,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,90,1703_Kevin_Dawson,90,1509_Danny_Wright,45,1612_Carl_Winchester,90,1705_Jerell_Sellars,89,1706_Mohamed_Eisa,88,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1606_Manny_Onariase,90,1517_Rhys_Lovett,0,1504_Kyle_Storer,1,1603_Will_Boyle,0,1530_Matt_Bower,0,1707_Brian_Graham,0,1716_Sanmi_Odelusi,45,1722_George_Lloyd,2,NA,NA,NA,NA,1716_Sanmi_Odelusi,1702_Nigel_Atangana,1705_Jerell_Sellars,1706_Mohamed_Eisa,NA,NA,NA,NA,1705_Jerell_Sellars,1702_Nigel_Atangana,NA,NA,NA,NA,NA,NA
20172018,34,28,20180113,1500,0,Accrington Stanley,Whaddon Road,0,EFL,4,2893,78,2815,0,0,2,Gary Johnson,16,84,34,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1704_Elijah_Adebayo,66,1705_Jerell_Sellars,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1714_Taylor_Moore,66,1606_Manny_Onariase,90,1517_Rhys_Lovett,0,1507_Harry_Pell,24,1509_Danny_Wright,0,1530_Matt_Bower,0,1613_Josh_Thomas,0,1707_Brian_Graham,24,1722_George_Lloyd,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20172018,35,29,20180120,1500,0,Mansfield Town,Field Mill,1,EFL,4,3483,149,3334,0,2,3,Gary Johnson,17,85,34,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1706_Mohamed_Eisa,44,1707_Brian_Graham,65,1710_Joe_Morrell,90,1714_Taylor_Moore,40,1606_Manny_Onariase,90,1718_Ilias_Chatzitheodoridis,70,1517_Rhys_Lovett,0,1702_Nigel_Atangana,25,1509_Danny_Wright,12,1704_Elijah_Adebayo,46,1705_Jerell_Sellars,0,1530_Matt_Bower,0,1613_Josh_Thomas,0,NA,NA,NA,NA,1507_Harry_Pell,1704_Elijah_Adebayo,NA,NA,NA,NA,NA,NA,1710_Joe_Morrell,1709_Scott_Flinders,NA,NA,NA,NA,1714_Taylor_Moore,1509_Danny_Wright
20172018,36,30,20180127,1500,0,Barnet,Whaddon Road,0,EFL,4,2609,154,2455,1,1,1,Gary Johnson,14,82,35,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1705_Jerell_Sellars,45,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1606_Manny_Onariase,45,1718_Ilias_Chatzitheodoridis,74,1517_Rhys_Lovett,0,1702_Nigel_Atangana,16,1704_Elijah_Adebayo,45,1530_Matt_Bower,0,1613_Josh_Thomas,0,1707_Brian_Graham,45,1722_George_Lloyd,0,NA,NA,NA,NA,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,NA,NA,1507_Harry_Pell,NA,NA,NA,NA,NA,NA,NA
20172018,37,31,20180203,1500,0,Grimsby Town,Blundell Park,1,EFL,4,3352,92,3260,1,1,1,Gary Johnson,16,84,36,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,61,1707_Brian_Graham,61,1710_Joe_Morrell,90,1713_Joe_Rodon,90,1718_Ilias_Chatzitheodoridis,61,1517_Rhys_Lovett,0,1702_Nigel_Atangana,0,1704_Elijah_Adebayo,29,1705_Jerell_Sellars,29,1530_Matt_Bower,0,1716_Sanmi_Odelusi,29,1606_Manny_Onariase,0,NA,NA,NA,NA,1603_Will_Boyle,NA,NA,NA,NA,NA,NA,NA,1603_Will_Boyle,1707_Brian_Graham,NA,NA,NA,NA,NA,NA
20172018,38,32,20180210,1500,0,Port Vale,Whaddon Road,0,EFL,4,2731,355,2376,3,5,1,Gary Johnson,14,82,39,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1707_Brian_Graham,61,1713_Joe_Rodon,90,1716_Sanmi_Odelusi,60,1718_Ilias_Chatzitheodoridis,76,1517_Rhys_Lovett,0,1702_Nigel_Atangana,30,1704_Elijah_Adebayo,29,1705_Jerell_Sellars,0,1530_Matt_Bower,0,1606_Manny_Onariase,0,1720_Jake_Andrews,14,NA,NA,NA,NA,1706_Mohamed_Eisa,1706_Mohamed_Eisa,1704_Elijah_Adebayo,1706_Mohamed_Eisa,1603_Will_Boyle,NA,NA,NA,1701_Jamie_Grimes,1709_Scott_Flinders,NA,NA,NA,NA,NA,NA
20172018,39,33,20180213,1945,1,Lincoln City,Sincil Bank,1,EFL,4,7891,108,7783,0,0,1,Gary Johnson,15,83,39,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,59,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1704_Elijah_Adebayo,45,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1713_Joe_Rodon,80,1718_Ilias_Chatzitheodoridis,90,1517_Rhys_Lovett,0,1509_Danny_Wright,45,1705_Jerell_Sellars,0,1707_Brian_Graham,0,1714_Taylor_Moore,10,1716_Sanmi_Odelusi,31,1606_Manny_Onariase,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603_Will_Boyle,1612_Carl_Winchester,NA,NA,NA,NA,NA,NA
20172018,40,34,20180217,1500,0,Wycombe Wanderers,Whaddon Road,0,EFL,4,3513,857,2656,0,0,2,Gary Johnson,16,84,39,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1507_Harry_Pell,80,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1713_Joe_Rodon,45,1716_Sanmi_Odelusi,45,1718_Ilias_Chatzitheodoridis,90,1517_Rhys_Lovett,0,1702_Nigel_Atangana,0,1509_Danny_Wright,0,1704_Elijah_Adebayo,10,1705_Jerell_Sellars,45,1707_Brian_Graham,45,1714_Taylor_Moore,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1507_Harry_Pell,NA,NA,NA,NA,NA,NA,NA
20172018,41,35,20180224,1500,0,Luton Town,Kenilworth Road,1,EFL,4,8453,142,8311,1,2,2,Gary Johnson,16,84,40,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,90,1507_Harry_Pell,90,1703_Kevin_Dawson,89,1612_Carl_Winchester,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,80,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1718_Ilias_Chatzitheodoridis,77,1517_Rhys_Lovett,0,1509_Danny_Wright,0,1705_Jerell_Sellars,0,1707_Brian_Graham,0,1713_Joe_Rodon,13,1716_Sanmi_Odelusi,10,1606_Manny_Onariase,1,NA,NA,NA,NA,1710_Joe_Morrell,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,NA,1703_Kevin_Dawson,1603_Will_Boyle,1507_Harry_Pell,NA,NA,NA,NA,NA
20172018,42,36,20180306,1945,1,Notts County,Whaddon Road,0,EFL,4,2273,196,2077,1,1,1,Gary Johnson,16,84,41,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,74,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1714_Taylor_Moore,45,1718_Ilias_Chatzitheodoridis,45,1720_Jake_Andrews,90,1517_Rhys_Lovett,0,1509_Danny_Wright,0,1705_Jerell_Sellars,16,1707_Brian_Graham,45,1713_Joe_Rodon,45,1716_Sanmi_Odelusi,0,1722_George_Lloyd,0,NA,NA,NA,NA,1710_Joe_Morrell,NA,NA,NA,NA,NA,NA,NA,1707_Brian_Graham,NA,NA,NA,NA,NA,NA,NA
20172018,43,37,20180310,1500,0,Swindon Town,County Ground,1,EFL,4,6658,605,6053,3,3,0,Gary Johnson,15,83,44,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,90,1703_Kevin_Dawson,79,1612_Carl_Winchester,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1718_Ilias_Chatzitheodoridis,84,1720_Jake_Andrews,68,1517_Rhys_Lovett,0,1515_Jordan_Cranston,6,1509_Danny_Wright,0,1707_Brian_Graham,0,1713_Joe_Rodon,0,1716_Sanmi_Odelusi,22,1722_George_Lloyd,11,NA,NA,NA,NA,1720_Jake_Andrews,1706_Mohamed_Eisa,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20172018,44,38,20180317,1500,0,Chesterfield,Whaddon Road,0,EFL,4,2822,300,2522,1,1,1,Gary Johnson,15,83,45,1709_Scott_Flinders,90,1701_Jamie_Grimes,75,1702_Nigel_Atangana,90,1703_Kevin_Dawson,77,1612_Carl_Winchester,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1718_Ilias_Chatzitheodoridis,90,1720_Jake_Andrews,53,1517_Rhys_Lovett,0,1515_Jordan_Cranston,0,1507_Harry_Pell,37,1707_Brian_Graham,13,1713_Joe_Rodon,15,1716_Sanmi_Odelusi,0,1722_George_Lloyd,0,NA,NA,NA,NA,1707_Brian_Graham,NA,NA,NA,NA,NA,NA,NA,1720_Jake_Andrews,NA,NA,NA,NA,NA,NA,NA
20172018,45,39,20180324,1500,0,Crawley Town,Broadfield Stadium,1,EFL,4,2172,155,2017,3,5,3,Gary Johnson,15,83,48,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,90,1507_Harry_Pell,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,65,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1714_Taylor_Moore,90,1718_Ilias_Chatzitheodoridis,77,1720_Jake_Andrews,65,1517_Rhys_Lovett,0,1515_Jordan_Cranston,13,1704_Elijah_Adebayo,0,1705_Jerell_Sellars,0,1707_Brian_Graham,25,1606_Manny_Onariase,0,1722_George_Lloyd,25,NA,NA,NA,NA,1507_Harry_Pell,1507_Harry_Pell,1706_Mohamed_Eisa,1706_Mohamed_Eisa,1603_Will_Boyle,NA,NA,NA,1507_Harry_Pell,NA,NA,NA,NA,NA,NA,NA
20172018,46,40,20180331,1500,0,Carlisle United,Whaddon Road,0,EFL,4,3107,309,2798,0,0,1,Gary Johnson,15,83,48,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,90,1703_Kevin_Dawson,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1705_Jerell_Sellars,64,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1714_Taylor_Moore,74,1718_Ilias_Chatzitheodoridis,90,1517_Rhys_Lovett,0,1515_Jordan_Cranston,0,1507_Harry_Pell,16,1707_Brian_Graham,26,1713_Joe_Rodon,0,1606_Manny_Onariase,0,1722_George_Lloyd,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705_Jerell_Sellars,1714_Taylor_Moore,NA,NA,NA,NA,NA,NA
20172018,47,41,20180402,1500,0,Exeter City,St James' Park,1,EFL,4,4420,233,4187,0,1,2,Gary Johnson,15,83,48,1709_Scott_Flinders,90,1702_Nigel_Atangana,90,1703_Kevin_Dawson,82,1612_Carl_Winchester,45,1603_Will_Boyle,90,1705_Jerell_Sellars,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1713_Joe_Rodon,90,1714_Taylor_Moore,90,1718_Ilias_Chatzitheodoridis,82,1517_Rhys_Lovett,0,1515_Jordan_Cranston,8,1507_Harry_Pell,45,1530_Matt_Bower,0,1707_Brian_Graham,0,1720_Jake_Andrews,8,1722_George_Lloyd,0,NA,NA,NA,NA,1612_Carl_Winchester,NA,NA,NA,NA,NA,NA,NA,1718_Ilias_Chatzitheodoridis,NA,NA,NA,NA,NA,NA,NA
20172018,48,42,20180407,1500,0,Morecambe,Whaddon Road,0,EFL,4,2420,64,2356,3,3,0,Gary Johnson,15,83,51,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,74,1507_Harry_Pell,90,1603_Will_Boyle,90,1705_Jerell_Sellars,81,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1718_Ilias_Chatzitheodoridis,81,1722_George_Lloyd,90,1517_Rhys_Lovett,0,1515_Jordan_Cranston,9,1509_Danny_Wright,0,1530_Matt_Bower,0,1707_Brian_Graham,9,1713_Joe_Rodon,16,1720_Jake_Andrews,0,NA,NA,NA,NA,1705_Jerell_Sellars,1603_Will_Boyle,1507_Harry_Pell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20172018,49,43,20180414,1500,0,Forest Green Rovers,Whaddon Road,0,EFL,4,4744,765,3979,0,0,1,Gary Johnson,16,84,51,1709_Scott_Flinders,90,1701_Jamie_Grimes,90,1702_Nigel_Atangana,76,1507_Harry_Pell,68,1612_Carl_Winchester,90,1705_Jerell_Sellars,83,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1713_Joe_Rodon,90,1714_Taylor_Moore,90,1718_Ilias_Chatzitheodoridis,90,1517_Rhys_Lovett,0,1515_Jordan_Cranston,0,1509_Danny_Wright,22,1707_Brian_Graham,14,1708_Jordan_Forster,0,1720_Jake_Andrews,7,1722_George_Lloyd,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,NA,NA
20172018,50,44,20180421,1500,0,Cambridge United,Abbey Stadium,1,EFL,4,3853,138,3715,0,3,4,Gary Johnson,16,84,51,1709_Scott_Flinders,90,1515_Jordan_Cranston,61,1702_Nigel_Atangana,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1705_Jerell_Sellars,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1714_Taylor_Moore,55,1718_Ilias_Chatzitheodoridis,90,1722_George_Lloyd,65,1517_Rhys_Lovett,0,1701_Jamie_Grimes,35,1509_Danny_Wright,29,1530_Matt_Bower,0,1713_Joe_Rodon,25,1717_Will_Dawes,0,1720_Jake_Andrews,0,NA,NA,NA,NA,1722_George_Lloyd,1706_Mohamed_Eisa,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,1702_Nigel_Atangana,1705_Jerell_Sellars,NA,NA,NA,NA,NA,NA
20172018,51,45,20180428,1500,0,Coventry City,Whaddon Road,0,EFL,4,5027,1541,3486,0,1,6,Gary Johnson,17,85,51,1709_Scott_Flinders,90,1702_Nigel_Atangana,90,1507_Harry_Pell,90,1509_Danny_Wright,90,1612_Carl_Winchester,90,1603_Will_Boyle,90,1705_Jerell_Sellars,45,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1713_Joe_Rodon,45,1718_Ilias_Chatzitheodoridis,90,1517_Rhys_Lovett,0,1701_Jamie_Grimes,45,1515_Jordan_Cranston,0,1530_Matt_Bower,0,1716_Sanmi_Odelusi,45,1720_Jake_Andrews,0,1722_George_Lloyd,0,NA,NA,NA,NA,1706_Mohamed_Eisa,NA,NA,NA,NA,NA,NA,NA,1718_Ilias_Chatzitheodoridis,1706_Mohamed_Eisa,1507_Harry_Pell,NA,NA,NA,NA,NA
20172018,52,46,20180505,1500,0,Crewe Alexandra,Gresty Road,1,EFL,4,4350,237,4113,0,1,2,Gary Johnson,17,85,51,1517_Rhys_Lovett,90,1701_Jamie_Grimes,68,1515_Jordan_Cranston,68,1702_Nigel_Atangana,90,1603_Will_Boyle,90,1706_Mohamed_Eisa,90,1710_Joe_Morrell,90,1714_Taylor_Moore,90,1716_Sanmi_Odelusi,90,1718_Ilias_Chatzitheodoridis,90,1722_George_Lloyd,72,1509_Danny_Wright,18,1529_Adam_Page,0,1705_Jerell_Sellars,22,1530_Matt_Bower,22,1613_Josh_Thomas,0,1707_Brian_Graham,0,1719_Ross_Grimshaw,0,NA,NA,NA,NA,1722_George_Lloyd,NA,NA,NA,NA,NA,NA,NA,1710_Joe_Morrell,NA,NA,NA,NA,NA,NA,NA
20182019,1,1,20180804,1500,0,Crawley Town,Whaddon Road,0,EFL,4,2719,141,2578,0,0,1,Gary Johnson,17,85,0,1709_Scott_Flinders,90,1803_Ben_Tozer,90,1804_Johnny_Mullins,90,1702_Nigel_Atangana,90,1806_Manny_Duku,90,1807_Liam_McAlinden,63,1603_Will_Boyle,90,1810_Alex_Addai,63,1811_Josh_Debayo,90,1812_Jacob_Maddox,90,1813_Aden_Baldwin,55,1517_Rhys_Lovett,0,1805_Conor_Thomas,0,1703_Kevin_Dawson,27,1808_Ryan_Broom,35,1809_Tom_Smith,0,1708_Jordan_Forster,0,1814_Kalvin_Lumbombo Kalala,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709_Scott_Flinders,NA,NA,NA,NA,NA,NA,NA
